UNIQUE_ID,State_Name,State_Abbrev,Date,Latitude,Longitude,Population,Act_Total_Cases,Act_Total_Deaths_Pct_Pop, Act_Total_Deaths_Per_Million ,Act_Total_Deaths,Act_New_Cases,Act_New_Deaths,Est_Total_Deaths,Est_New_Cases,Estimated_New_Deaths
North Dakota_43915,North Dakota,ND,2020-03-25,47.65 ,-100.44,"761,723 ",45 ,0.004070%, 40.70 ,31.00,9 ,(8),0 ,61 ,0 
North Dakota_43916,North Dakota,ND,2020-03-26,47.65 ,-100.44,"761,723 ",51 ,0.005908%, 59.08 ,45.00,6 ,14 ,0 ,63 ,0 
North Dakota_43917,North Dakota,ND,2020-03-27,47.65 ,-100.44,"761,723 ",68 ,0.011553%, 115.53 ,88.00,17 ,43 ,1 ,67 ,1 
North Dakota_43918,North Dakota,ND,2020-03-28,47.65 ,-100.44,"761,723 ",94 ,0.014441%, 144.41 ,110.00,26 ,22 ,1 ,67 ,0 
North Dakota_43919,North Dakota,ND,2020-03-29,47.65 ,-100.44,"761,723 ",98 ,0.021005%, 210.05 ,160.00,4 ,50 ,1 ,76 ,0 
North Dakota_43920,North Dakota,ND,2020-03-30,47.65 ,-100.44,"761,723 ",109 ,0.039253%, 392.53 ,299.00,11 ,139 ,2 ,71 ,1 
North Dakota_43921,North Dakota,ND,2020-03-31,47.65 ,-100.44,"761,723 ",122 ,0.061834%, 618.34 ,471.00,13 ,172 ,3 ,72 ,1 
North Dakota_43922,North Dakota,ND,2020-04-01,47.65 ,-100.44,"761,723 ",142 ,0.074568%, 745.68 ,568.00,20 ,97 ,3 ,73 ,0 
North Dakota_43923,North Dakota,ND,2020-04-02,47.65 ,-100.44,"761,723 ",159 ,0.089009%, 890.09 ,678.00,17 ,110 ,3 ,80 ,0 
North Dakota_43924,North Dakota,ND,2020-04-03,47.65 ,-100.44,"761,723 ",173 ,0.082182%, 821.82 ,626.00,14 ,(52),3 ,87 ,0 
North Dakota_43925,North Dakota,ND,2020-04-04,47.65 ,-100.44,"761,723 ",186 ,0.056451%, 564.51 ,430.00,13 ,(196),3 ,86 ,0 
North Dakota_43926,North Dakota,ND,2020-04-05,47.65 ,-100.44,"761,723 ",207 ,0.044767%, 447.67 ,341.00,21 ,(89),3 ,92 ,0 
North Dakota_43927,North Dakota,ND,2020-04-06,47.65 ,-100.44,"761,723 ",225 ,0.040960%, 409.60 ,312.00,18 ,(29),3 ,90 ,0 
North Dakota_43928,North Dakota,ND,2020-04-07,47.65 ,-100.44,"761,723 ",237 ,0.015754%, 157.54 ,120.00,12 ,(192),4 ,104 ,1 
North Dakota_43929,North Dakota,ND,2020-04-08,47.65 ,-100.44,"761,723 ",251 ,0.020480%, 204.80 ,156.00,14 ,36 ,4 ,106 ,0 
North Dakota_43930,North Dakota,ND,2020-04-09,47.65 ,-100.44,"761,723 ",269 ,0.010240%, 102.40 ,78.00,18 ,(78),5 ,100 ,1 
North Dakota_43931,North Dakota,ND,2020-04-10,47.65 ,-100.44,"761,723 ",278 ,0.000788%, 7.88 ,6.00,9 ,(72),6 ,107 ,1 
North Dakota_43932,North Dakota,ND,2020-04-11,47.65 ,-100.44,"761,723 ",293 ,0.001444%, 14.44 ,11.00,15 ,5 ,7 ,120 ,1 
North Dakota_43933,North Dakota,ND,2020-04-12,47.65 ,-100.44,"761,723 ",308 ,0.006170%, 61.70 ,47.00,15 ,36 ,7 ,121 ,0 
North Dakota_43934,North Dakota,ND,2020-04-13,47.65 ,-100.44,"761,723 ",331 ,0.001050%, 10.50 ,8.00,23 ,(39),8 ,130 ,1 
North Dakota_43935,North Dakota,ND,2020-04-14,47.65 ,-100.44,"761,723 ",341 ,0.001050%, 10.50 ,8.00,10 ,0 ,8 ,131 ,0 
North Dakota_43936,North Dakota,ND,2020-04-15,47.65 ,-100.44,"761,723 ",365 ,0.001182%, 11.82 ,9.00,24 ,1 ,9 ,137 ,1 
North Dakota_43937,North Dakota,ND,2020-04-16,47.65 ,-100.44,"761,723 ",393 ,0.001182%, 11.82 ,9.00,28 ,0 ,9 ,138 ,0 
North Dakota_43938,North Dakota,ND,2020-04-17,47.65 ,-100.44,"761,723 ",393 ,0.076537%, 765.37 ,583.00,0 ,574 ,9 ,140 ,0 
North Dakota_43939,North Dakota,ND,2020-04-18,47.65 ,-100.44,"761,723 ",528 ,0.140208%," 1,402.08 ",1068.00,135 ,485 ,9 ,159 ,0 
North Dakota_43940,North Dakota,ND,2020-04-19,47.65 ,-100.44,"761,723 ",585 ,0.053825%, 538.25 ,410.00,57 ,(658),9 ,155 ,0 
North Dakota_43941,North Dakota,ND,2020-04-20,47.65 ,-100.44,"761,723 ",627 ,0.007483%, 74.83 ,57.00,42 ,(353),9 ,158 ,0 
North Dakota_43942,North Dakota,ND,2020-04-21,47.65 ,-100.44,"761,723 ",644 ,0.002101%, 21.01 ,16.00,17 ,(41),13 ,147 ,4 
North Dakota_43943,North Dakota,ND,2020-04-22,47.65 ,-100.44,"761,723 ",679 ,0.001838%, 18.38 ,14.00,35 ,(2),14 ,171 ,1 
North Dakota_43944,North Dakota,ND,2020-04-23,47.65 ,-100.44,"761,723 ",709 ,0.001969%, 19.69 ,15.00,30 ,1 ,15 ,166 ,1 
North Dakota_43945,North Dakota,ND,2020-04-24,47.65 ,-100.44,"761,723 ",748 ,0.001969%, 19.69 ,15.00,39 ,0 ,15 ,162 ,0 
North Dakota_43946,North Dakota,ND,2020-04-25,47.65 ,-100.44,"761,723 ",803 ,0.002101%, 21.01 ,16.00,55 ,1 ,16 ,168 ,1 
North Dakota_43947,North Dakota,ND,2020-04-26,47.65 ,-100.44,"761,723 ",867 ,0.002232%, 22.32 ,17.00,64 ,1 ,17 ,168 ,1 
North Dakota_43948,North Dakota,ND,2020-04-27,47.65 ,-100.44,"761,723 ",942 ,0.002494%, 24.94 ,19.00,75 ,2 ,19 ,168 ,2 
North Dakota_43949,North Dakota,ND,2020-04-28,47.65 ,-100.44,"761,723 ",991 ,0.002494%, 24.94 ,19.00,49 ,0 ,19 ,168 ,0 
North Dakota_43950,North Dakota,ND,2020-04-29,47.65 ,-100.44,"761,723 ","1,033 ",0.002494%, 24.94 ,19.00,42 ,0 ,19 ,164 ,0 
North Dakota_43951,North Dakota,ND,2020-04-30,47.65 ,-100.44,"761,723 ","1,067 ",0.002494%, 24.94 ,19.00,34 ,0 ,19 ,164 ,0 
North Dakota_43952,North Dakota,ND,2020-05-01,47.65 ,-100.44,"761,723 ","1,107 ",0.002494%, 24.94 ,19.00,40 ,0 ,23 ,160 ,4 
North Dakota_43953,North Dakota,ND,2020-05-02,47.65 ,-100.44,"761,723 ","1,153 ",0.002494%, 24.94 ,19.00,46 ,0 ,24 ,154 ,1 
North Dakota_43954,North Dakota,ND,2020-05-03,47.65 ,-100.44,"761,723 ","1,191 ",0.002494%, 24.94 ,19.00,38 ,0 ,25 ,148 ,1 
North Dakota_43955,North Dakota,ND,2020-05-04,47.65 ,-100.44,"761,723 ","1,225 ",0.002494%, 24.94 ,19.00,34 ,0 ,25 ,151 ,0 
North Dakota_43956,North Dakota,ND,2020-05-05,47.65 ,-100.44,"761,723 ","1,266 ",0.002494%, 24.94 ,19.00,41 ,0 ,25 ,152 ,0 
North Dakota_43957,North Dakota,ND,2020-05-06,47.65 ,-100.44,"761,723 ","1,323 ",0.003282%, 32.82 ,25.00,57 ,6 ,31 ,135 ,6 
North Dakota_43958,North Dakota,ND,2020-05-07,47.65 ,-100.44,"761,723 ","1,371 ",0.003282%, 32.82 ,25.00,48 ,0 ,31 ,132 ,0 
North Dakota_43959,North Dakota,ND,2020-05-08,47.65 ,-100.44,"761,723 ","1,425 ",0.003282%, 32.82 ,25.00,54 ,0 ,33 ,125 ,2 
North Dakota_43960,North Dakota,ND,2020-05-09,47.65 ,-100.44,"761,723 ","1,464 ",0.003545%, 35.45 ,27.00,39 ,2 ,35 ,114 ,2 
North Dakota_43961,North Dakota,ND,2020-05-10,47.65 ,-100.44,"761,723 ","1,491 ",0.003545%, 35.45 ,27.00,27 ,0 ,35 ,115 ,0 
North Dakota_43962,North Dakota,ND,2020-05-11,47.65 ,-100.44,"761,723 ","1,518 ",0.003938%, 39.38 ,30.00,27 ,3 ,36 ,110 ,1 
North Dakota_43963,North Dakota,ND,2020-05-12,47.65 ,-100.44,"761,723 ","1,571 ",0.004201%, 42.01 ,32.00,53 ,2 ,38 ,103 ,2 
North Dakota_43964,North Dakota,ND,2020-05-13,47.65 ,-100.44,"761,723 ","1,647 ",0.004201%, 42.01 ,32.00,76 ,0 ,40 ,98 ,2 
North Dakota_43965,North Dakota,ND,2020-05-14,47.65 ,-100.44,"761,723 ","1,712 ",0.004464%, 44.64 ,34.00,65 ,2 ,40 ,94 ,0 
North Dakota_43966,North Dakota,ND,2020-05-15,47.65 ,-100.44,"761,723 ","1,761 ",0.004726%, 47.26 ,36.00,49 ,2 ,42 ,90 ,2 
North Dakota_43967,North Dakota,ND,2020-05-16,47.65 ,-100.44,"761,723 ","1,848 ",0.004726%, 47.26 ,36.00,87 ,0 ,42 ,87 ,0 
North Dakota_43968,North Dakota,ND,2020-05-17,47.65 ,-100.44,"761,723 ","1,900 ",0.004857%, 48.57 ,37.00,52 ,1 ,43 ,83 ,1 
North Dakota_43969,North Dakota,ND,2020-05-18,47.65 ,-100.44,"761,723 ","1,931 ",0.004989%, 49.89 ,38.00,31 ,1 ,44 ,81 ,1 
North Dakota_43970,North Dakota,ND,2020-05-19,47.65 ,-100.44,"761,723 ","1,994 ",0.005120%, 51.20 ,39.00,63 ,1 ,45 ,78 ,1 
North Dakota_43971,North Dakota,ND,2020-05-20,47.65 ,-100.44,"761,723 ","2,095 ",0.005645%, 56.45 ,43.00,101 ,4 ,49 ,74 ,4 
North Dakota_43972,North Dakota,ND,2020-05-21,47.65 ,-100.44,"761,723 ","2,229 ",0.005908%, 59.08 ,45.00,134 ,2 ,51 ,70 ,2 
North Dakota_43973,North Dakota,ND,2020-05-22,47.65 ,-100.44,"761,723 ","2,317 ",0.005908%, 59.08 ,45.00,88 ,0 ,52 ,66 ,1 
North Dakota_43974,North Dakota,ND,2020-05-23,47.65 ,-100.44,"761,723 ","2,365 ",0.006039%, 60.39 ,46.00,48 ,1 ,52 ,62 ,0 
North Dakota_43975,North Dakota,ND,2020-05-24,47.65 ,-100.44,"761,723 ","2,418 ",0.006170%, 61.70 ,47.00,53 ,1 ,53 ,58 ,1 
North Dakota_43976,North Dakota,ND,2020-05-25,47.65 ,-100.44,"761,723 ","2,457 ",0.006302%, 63.02 ,48.00,39 ,1 ,54 ,55 ,1 
North Dakota_43977,North Dakota,ND,2020-05-26,47.65 ,-100.44,"761,723 ","2,422 ",0.006302%, 63.02 ,48.00,(35),0 ,54 ,53 ,0 
North Dakota_43978,North Dakota,ND,2020-05-27,47.65 ,-100.44,"761,723 ","2,439 ",0.006302%, 63.02 ,48.00,17 ,0 ,56 ,50 ,2 
North Dakota_43979,North Dakota,ND,2020-05-28,47.65 ,-100.44,"761,723 ","2,481 ",0.006695%, 66.95 ,51.00,42 ,3 ,57 ,48 ,1 
North Dakota_43980,North Dakota,ND,2020-05-29,47.65 ,-100.44,"761,723 ","2,520 ",0.006958%, 69.58 ,53.00,39 ,2 ,59 ,45 ,2 
North Dakota_43981,North Dakota,ND,2020-05-30,47.65 ,-100.44,"761,723 ","2,554 ",0.007089%, 70.89 ,54.00,34 ,1 ,61 ,43 ,1 
North Dakota_43982,North Dakota,ND,2020-05-31,47.65 ,-100.44,"761,723 ","2,577 ",0.007220%, 72.20 ,55.00,23 ,1 ,62 ,41 ,1 
North Dakota_43983,North Dakota,ND,2020-06-01,47.65 ,-100.44,"761,723 ","2,625 ",0.007220%, 72.20 ,55.00,48 ,0 ,63 ,40 ,1 
North Dakota_43984,North Dakota,ND,2020-06-02,47.65 ,-100.44,"761,723 ","2,646 ",0.008533%, 85.33 ,65.00,21 ,10 ,64 ,38 ,1 
Ohio_43891,Ohio,OH,2020-03-01,40.37 ,-83.00,"11,747,694 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,51 ,0 
Ohio_43892,Ohio,OH,2020-03-02,40.37 ,-83.00,"11,747,694 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,80 ,0 
Ohio_43893,Ohio,OH,2020-03-03,40.37 ,-83.00,"11,747,694 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,110 ,0 
Ohio_43894,Ohio,OH,2020-03-04,40.37 ,-83.00,"11,747,694 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,153 ,0 
Ohio_43895,Ohio,OH,2020-03-05,40.37 ,-83.00,"11,747,694 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,207 ,0 
Ohio_43896,Ohio,OH,2020-03-06,40.37 ,-83.00,"11,747,694 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,263 ,0 
Ohio_43897,Ohio,OH,2020-03-07,40.37 ,-83.00,"11,747,694 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,345 ,0 
Ohio_43898,Ohio,OH,2020-03-08,40.37 ,-83.00,"11,747,694 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,435 ,0 
Ohio_43899,Ohio,OH,2020-03-09,40.37 ,-83.00,"11,747,694 ",0 ,0.000000%, -   ,0.00,0 ,0 ,0 ,537 ,0 
Ohio_43900,Ohio,OH,2020-03-10,40.37 ,-83.00,"11,747,694 ",3 ,0.000000%, -   ,0.00,3 ,0 ,0 ,676 ,0 
Ohio_43901,Ohio,OH,2020-03-11,40.37 ,-83.00,"11,747,694 ",4 ,0.000000%, -   ,0.00,1 ,0 ,0 ,781 ,0 
Ohio_43902,Ohio,OH,2020-03-12,40.37 ,-83.00,"11,747,694 ",5 ,0.000000%, -   ,0.00,1 ,0 ,0 ,944 ,0 
Ohio_43903,Ohio,OH,2020-03-13,40.37 ,-83.00,"11,747,694 ",12 ,0.000000%, -   ,0.00,7 ,0 ,0 ,"1,104 ",0 
Ohio_43904,Ohio,OH,2020-03-14,40.37 ,-83.00,"11,747,694 ",26 ,0.000000%, -   ,0.00,14 ,0 ,0 ,"1,218 ",0 
Ohio_43905,Ohio,OH,2020-03-15,40.37 ,-83.00,"11,747,694 ",30 ,0.000000%, -   ,0.00,4 ,0 ,0 ,"1,442 ",0 
Ohio_43906,Ohio,OH,2020-03-16,40.37 ,-83.00,"11,747,694 ",50 ,0.000000%, -   ,0.00,20 ,0 ,0 ,"1,565 ",0 
Ohio_43907,Ohio,OH,2020-03-17,40.37 ,-83.00,"11,747,694 ",67 ,0.000000%, -   ,0.00,17 ,0 ,0 ,"1,739 ",0 
Ohio_43908,Ohio,OH,2020-03-18,40.37 ,-83.00,"11,747,694 ",89 ,0.000000%, -   ,0.00,22 ,0 ,0 ,"1,874 ",0 
Ohio_43909,Ohio,OH,2020-03-19,40.37 ,-83.00,"11,747,694 ",119 ,0.000000%, -   ,0.00,30 ,0 ,0 ,"2,018 ",0 
Ohio_43910,Ohio,OH,2020-03-20,40.37 ,-83.00,"11,747,694 ",173 ,0.000026%, 0.26 ,3.00,54 ,3 ,2 ,"2,178 ",2 
Ohio_43911,Ohio,OH,2020-03-21,40.37 ,-83.00,"11,747,694 ",247 ,0.000026%, 0.26 ,3.00,74 ,0 ,3 ,"2,369 ",1 
Ohio_43912,Ohio,OH,2020-03-22,40.37 ,-83.00,"11,747,694 ",356 ,0.000026%, 0.26 ,3.00,109 ,0 ,3 ,"2,424 ",0 
Ohio_43913,Ohio,OH,2020-03-23,40.37 ,-83.00,"11,747,694 ",443 ,0.000051%, 0.51 ,6.00,87 ,3 ,6 ,"2,595 ",3 
Ohio_43914,Ohio,OH,2020-03-24,40.37 ,-83.00,"11,747,694 ",567 ,0.000068%, 0.68 ,8.00,124 ,2 ,8 ,"2,773 ",2 
Ohio_43915,Ohio,OH,2020-03-25,40.37 ,-83.00,"11,747,694 ",704 ,0.000102%, 1.02 ,12.00,137 ,4 ,11 ,"2,855 ",3 
Ohio_43916,Ohio,OH,2020-03-26,40.37 ,-83.00,"11,747,694 ",868 ,0.000128%, 1.28 ,15.00,164 ,3 ,15 ,"3,011 ",4 
Ohio_43917,Ohio,OH,2020-03-27,40.37 ,-83.00,"11,747,694 ","1,137 ",0.000162%, 1.62 ,19.00,269 ,4 ,19 ,"3,129 ",4 
Ohio_43918,Ohio,OH,2020-03-28,40.37 ,-83.00,"11,747,694 ","1,406 ",0.000213%, 2.13 ,25.00,269 ,6 ,25 ,"3,294 ",6 
Ohio_43919,Ohio,OH,2020-03-29,40.37 ,-83.00,"11,747,694 ","1,653 ",0.000247%, 2.47 ,29.00,247 ,4 ,29 ,"3,383 ",4 
Ohio_43920,Ohio,OH,2020-03-30,40.37 ,-83.00,"11,747,694 ","1,933 ",0.000349%, 3.49 ,41.00,280 ,12 ,40 ,"3,462 ",11 
Ohio_43921,Ohio,OH,2020-03-31,40.37 ,-83.00,"11,747,694 ","2,199 ",0.000468%, 4.68 ,55.00,266 ,14 ,55 ,"3,604 ",15 
Ohio_43922,Ohio,OH,2020-04-01,40.37 ,-83.00,"11,747,694 ","2,547 ",0.000553%, 5.53 ,65.00,348 ,10 ,65 ,"3,739 ",10 
Ohio_43923,Ohio,OH,2020-04-02,40.37 ,-83.00,"11,747,694 ","2,901 ",0.000689%, 6.89 ,81.00,354 ,16 ,81 ,"3,794 ",16 
Ohio_43924,Ohio,OH,2020-04-03,40.37 ,-83.00,"11,747,694 ","3,312 ",0.000775%, 7.75 ,91.00,411 ,10 ,91 ,"3,832 ",10 
Ohio_43925,Ohio,OH,2020-04-04,40.37 ,-83.00,"11,747,694 ","3,739 ",0.000868%, 8.68 ,102.00,427 ,11 ,102 ,"3,999 ",11 
Ohio_43926,Ohio,OH,2020-04-05,40.37 ,-83.00,"11,747,694 ","4,043 ",0.001013%, 10.13 ,119.00,304 ,17 ,119 ,"4,119 ",17 
Ohio_43927,Ohio,OH,2020-04-06,40.37 ,-83.00,"11,747,694 ","4,453 ",0.001209%, 12.09 ,142.00,410 ,23 ,142 ,"4,174 ",23 
Ohio_43928,Ohio,OH,2020-04-07,40.37 ,-83.00,"11,747,694 ","4,782 ",0.001439%, 14.39 ,169.00,329 ,27 ,167 ,"4,268 ",25 
Ohio_43929,Ohio,OH,2020-04-08,40.37 ,-83.00,"11,747,694 ","5,148 ",0.001643%, 16.43 ,193.00,366 ,24 ,193 ,"4,308 ",26 
Ohio_43930,Ohio,OH,2020-04-09,40.37 ,-83.00,"11,747,694 ","5,512 ",0.001813%, 18.13 ,213.00,364 ,20 ,213 ,"4,377 ",20 
Ohio_43931,Ohio,OH,2020-04-10,40.37 ,-83.00,"11,747,694 ","5,878 ",0.001813%, 18.13 ,213.00,366 ,0 ,231 ,"4,420 ",18 
Ohio_43932,Ohio,OH,2020-04-11,40.37 ,-83.00,"11,747,694 ","6,250 ",0.002103%, 21.03 ,247.00,372 ,34 ,247 ,"4,555 ",16 
Ohio_43933,Ohio,OH,2020-04-12,40.37 ,-83.00,"11,747,694 ","6,604 ",0.002154%, 21.54 ,253.00,354 ,6 ,253 ,"4,444 ",6 
Ohio_43934,Ohio,OH,2020-04-13,40.37 ,-83.00,"11,747,694 ","6,975 ",0.002332%, 23.32 ,274.00,371 ,21 ,274 ,"4,484 ",21 
Ohio_43935,Ohio,OH,2020-04-14,40.37 ,-83.00,"11,747,694 ","7,285 ",0.002758%, 27.58 ,324.00,310 ,50 ,324 ,"4,676 ",50 
Ohio_43936,Ohio,OH,2020-04-15,40.37 ,-83.00,"11,747,694 ","7,794 ",0.003081%, 30.81 ,362.00,509 ,38 ,362 ,"4,570 ",38 
Ohio_43937,Ohio,OH,2020-04-16,40.37 ,-83.00,"11,747,694 ","8,414 ",0.003328%, 33.28 ,391.00,620 ,29 ,407 ,"4,707 ",45 
Ohio_43938,Ohio,OH,2020-04-17,40.37 ,-83.00,"11,747,694 ","9,107 ",0.003558%, 35.58 ,418.00,693 ,27 ,418 ,"4,646 ",11 
Ohio_43939,Ohio,OH,2020-04-18,40.37 ,-83.00,"11,747,694 ","10,222 ",0.003839%, 38.39 ,451.00,"1,115 ",33 ,451 ,"4,690 ",33 
Ohio_43940,Ohio,OH,2020-04-19,40.37 ,-83.00,"11,747,694 ","11,602 ",0.004009%, 40.09 ,471.00,"1,380 ",20 ,471 ,"4,721 ",20 
Ohio_43941,Ohio,OH,2020-04-20,40.37 ,-83.00,"11,747,694 ","12,919 ",0.004333%, 43.33 ,509.00,"1,317 ",38 ,509 ,"4,752 ",38 
Ohio_43942,Ohio,OH,2020-04-21,40.37 ,-83.00,"11,747,694 ","13,725 ",0.004741%, 47.41 ,557.00,806 ,48 ,557 ,"4,652 ",48 
Ohio_43943,Ohio,OH,2020-04-22,40.37 ,-83.00,"11,747,694 ","14,117 ",0.005193%, 51.93 ,610.00,392 ,53 ,610 ,"4,694 ",53 
Ohio_43944,Ohio,OH,2020-04-23,40.37 ,-83.00,"11,747,694 ","14,694 ",0.005584%, 55.84 ,656.00,577 ,46 ,656 ,"4,734 ",46 
Ohio_43945,Ohio,OH,2020-04-24,40.37 ,-83.00,"11,747,694 ","15,169 ",0.005873%, 58.73 ,690.00,475 ,34 ,690 ,"4,723 ",34 
Ohio_43946,Ohio,OH,2020-04-25,40.37 ,-83.00,"11,747,694 ","15,587 ",0.006052%, 60.52 ,711.00,418 ,21 ,711 ,"4,658 ",21 
Ohio_43947,Ohio,OH,2020-04-26,40.37 ,-83.00,"11,747,694 ","15,972 ",0.006197%, 61.97 ,728.00,385 ,17 ,728 ,"4,607 ",17 
Ohio_43948,Ohio,OH,2020-04-27,40.37 ,-83.00,"11,747,694 ","16,325 ",0.006410%, 64.10 ,753.00,353 ,25 ,753 ,"4,663 ",25 
Ohio_43949,Ohio,OH,2020-04-28,40.37 ,-83.00,"11,747,694 ","16,769 ",0.006801%, 68.01 ,799.00,444 ,46 ,799 ,"4,653 ",46 
Ohio_43950,Ohio,OH,2020-04-29,40.37 ,-83.00,"11,747,694 ","17,303 ",0.007976%, 79.76 ,937.00,534 ,138 ,937 ,"4,525 ",138 
Ohio_43951,Ohio,OH,2020-04-30,40.37 ,-83.00,"11,747,694 ","18,027 ",0.008308%, 83.08 ,976.00,724 ,39 ,976 ,"4,622 ",39 
Ohio_43952,Ohio,OH,2020-05-01,40.37 ,-83.00,"11,747,694 ","18,743 ",0.008538%, 85.38 ,1003.00,716 ,27 ,"1,003 ","4,615 ",27 
Ohio_43953,Ohio,OH,2020-05-02,40.37 ,-83.00,"11,747,694 ","19,335 ",0.008700%, 87.00 ,1022.00,592 ,19 ,"1,022 ","4,579 ",19 
Ohio_43954,Ohio,OH,2020-05-03,40.37 ,-83.00,"11,747,694 ","19,914 ",0.008844%, 88.44 ,1039.00,579 ,17 ,"1,039 ","4,459 ",17 
Ohio_43955,Ohio,OH,2020-05-04,40.37 ,-83.00,"11,747,694 ","20,474 ",0.008998%, 89.98 ,1057.00,560 ,18 ,"1,057 ","4,535 ",18 
Ohio_43956,Ohio,OH,2020-05-05,40.37 ,-83.00,"11,747,694 ","20,969 ",0.009661%, 96.61 ,1135.00,495 ,78 ,"1,135 ","4,540 ",78 
Ohio_43957,Ohio,OH,2020-05-06,40.37 ,-83.00,"11,747,694 ","21,576 ",0.010428%, 104.28 ,1225.00,607 ,90 ,"1,225 ","4,476 ",90 
Ohio_43958,Ohio,OH,2020-05-07,40.37 ,-83.00,"11,747,694 ","22,131 ",0.010819%, 108.19 ,1271.00,555 ,46 ,"1,271 ","4,407 ",46 
Ohio_43959,Ohio,OH,2020-05-08,40.37 ,-83.00,"11,747,694 ","23,016 ",0.011117%, 111.17 ,1306.00,885 ,35 ,"1,306 ","4,480 ",35 
Ohio_43960,Ohio,OH,2020-05-09,40.37 ,-83.00,"11,747,694 ","23,697 ",0.011330%, 113.30 ,1331.00,681 ,25 ,"1,331 ","4,336 ",25 
Ohio_43961,Ohio,OH,2020-05-10,40.37 ,-83.00,"11,747,694 ","24,081 ",0.011415%, 114.15 ,1341.00,384 ,10 ,"1,341 ","4,394 ",10 
Ohio_43962,Ohio,OH,2020-05-11,40.37 ,-83.00,"11,747,694 ","24,777 ",0.011551%, 115.51 ,1357.00,696 ,16 ,"1,357 ","4,384 ",16 
Ohio_43963,Ohio,OH,2020-05-12,40.37 ,-83.00,"11,747,694 ","25,250 ",0.012224%, 122.24 ,1436.00,473 ,79 ,"1,436 ","4,277 ",79 
Ohio_43964,Ohio,OH,2020-05-13,40.37 ,-83.00,"11,747,694 ","25,721 ",0.012624%, 126.24 ,1483.00,471 ,47 ,"1,483 ","4,210 ",47 
Ohio_43965,Ohio,OH,2020-05-14,40.37 ,-83.00,"11,747,694 ","26,357 ",0.013058%, 130.58 ,1534.00,636 ,51 ,"1,534 ","4,156 ",51 
Ohio_43966,Ohio,OH,2020-05-15,40.37 ,-83.00,"11,747,694 ","26,954 ",0.013458%, 134.58 ,1581.00,597 ,47 ,"1,581 ","4,098 ",47 
Ohio_43967,Ohio,OH,2020-05-16,40.37 ,-83.00,"11,747,694 ","27,474 ",0.013705%, 137.05 ,1610.00,520 ,29 ,"1,610 ","4,016 ",29 
Ohio_43968,Ohio,OH,2020-05-17,40.37 ,-83.00,"11,747,694 ","27,923 ",0.013833%, 138.33 ,1625.00,449 ,15 ,"1,625 ","3,888 ",15 
Ohio_43969,Ohio,OH,2020-05-18,40.37 ,-83.00,"11,747,694 ","28,454 ",0.014105%, 141.05 ,1657.00,531 ,32 ,"1,657 ","3,732 ",32 
